Track name;Time;Displacement X Reference Frame;Displacement Y Reference Frame;Displacement Z Reference Frame
2res_A2EON;50;7,9;-11,36;-14,38
2res_A2EON;51;7,09;-11,55;-13,54
2res_A2EON;52;7,09;-11,55;-13,54
2res_A2EON;53;8,7;-12,75;-12,4
2res_A2EON;54;9,32;-11,13;-12,72
2res_A2EON;55;9,32;-11,13;-12,72
2res_A2EON;56;12,03;-12,1;-11,59
2res_A2EON;57;12,66;-13,46;-11,86
2res_A2EON;58;12,66;-13,46;-11,86
2res_A2EON;59;12,67;-14,12;-14,57
2res_A2EON;60;12,67;-14,12;-14,57
2res_A2EON;61;13,17;-14,78;-13,7
2res_A2EON;62;12,67;-13,4;-13,79
2res_A2EON;63;12,67;-13,4;-13,79
2res_A2EON;64;13,58;-13,98;-13,16
2res_A2EON;65;17;-11,78;-13,97
2res_A2EON;66;15,82;-13,53;-12,87
2res_A2EON;67;15,38;-13,62;-13,14
2res_A2EON;68;14,88;-13,7;-13,57
2res_A2EON;69;14,88;-13,7;-13,57
2res_A2EON;70;14,68;-14,44;-15,02
2res_A2EON;71;14,37;-13,76;-15,22
2res_A2EON;72;14,37;-13,76;-15,22
2res_A2EON;73;14,85;-13,68;-14,44
2res_A2EON;74;14,85;-13,68;-14,44
2res_A2EON;75;15,57;-15,05;-13,7
2res_A2EON;76;16,3;-14,19;-12,51
2res_A2EON;77;15,53;-12,82;-13,78
2res_A2EON;78;15,53;-12,82;-13,78
2res_A2EON;79;17,54;-11,72;-12,3
2res_A2EON;80;17,38;-11,02;-12,02
2res_A2EON;81;17,84;-8,72;-11,19
2res_A2EON;82;19,13;-7,75;-10,11
2res_A2EON;83;19,13;-7,75;-10,11
2res_A2EON;84;21,03;-3,74;-7,28
2res_A2EON;85;21,67;-3,64;-6,47
2res_A2EON;86;22,51;-2,02;-5,24
2res_A2EON;87;23,03;-2,65;-5,56
2res_A2EON;88;22,27;0,88;-4,54
2res_A2EON;89;22,99;-1,17;-5,49
2res_A2EON;90;23,1;-4,83;-6,63
2res_A1EON;1;0;0;0
2res_A1EON;2;-0,29;-0,87;-0,17
2res_A1EON;3;1,08;0,47;-0,67
2res_A1EON;4;1,07;0,07;-2,81
2res_A1EON;5;0,3;-0,03;-4,11
2res_A1EON;6;-0,29;-0,28;-4,32
2res_A1EON;7;1,99;0,38;-1,45
2res_A1EON;8;-0,17;3,48;0,27
2res_A1EON;9;-1,36;4,93;-1,02
2res_A1EON;10;-2,8;5,35;-0,38
2res_A1EON;11;-2,95;5,46;-1,47
2res_A1EON;12;-2,47;3,28;-3,62
2res_A1EON;13;-1,06;1,82;-3,31
2res_A1EON;14;-1,24;1,35;-3,41
2res_A1EON;15;0,95;2,18;-1,61
2res_A1EON;16;-0,23;4,43;-0,71
2res_A1EON;17;0,9;3,71;-1,48
2res_A1EON;18;-1,54;-0,06;-4,68
2res_A1EON;19;-1,3;-0,75;-4,67
2res_A1EON;20;-1,12;0,17;-4,53
2res_A1EON;21;-1,5;-0,23;-4,69
2res_A1EON;22;-0,05;-2,69;-6,56
2res_A1EON;23;-0,67;-1,4;-8,74
2res_A1EON;24;-0,55;-4,75;-10,06
2res_A1EON;25;-0,55;-4,75;-10,06
2res_A1EON;26;-0,36;-7,99;-11,35
2res_A1EON;27;-0,4;-8,27;-11,38
2res_A1EON;28;0,66;-7,48;-12,03
2res_A1EON;29;0,73;-7,38;-12
2res_A1EON;30;0,96;-7,86;-10,92
2res_A1EON;31;-0,12;-8;-12,32
2res_A1EON;32;-0,22;-10,72;-13,65
2res_A1EON;33;-0,78;-9,59;-12,67
2res_A1EON;34;0,11;-12,03;-14,72
2res_A1EON;35;-0,96;-12,41;-15,09
2res_A1EON;36;-1,45;-16,71;-17,74
2res_A1EON;37;-1,36;-17,6;-17,79
2res_A1EON;38;-1,16;-18,47;-15,71
2res_A1EON;39;-1,12;-18,65;-15,71
2res_A1EON;40;-0,28;-17,94;-15,39
2res_A1EON;41;-0,07;-17,79;-16,36
2res_A1EON;42;0,45;-19,79;-15,33
2res_A1EON;43;-0,83;-19,58;-14,66
2res_A1EON;44;-0,32;-19,18;-16,56
2res_A1EON;45;0,81;-22,56;-16,52
2res_A1EON;46;3,39;-22,68;-14,68
2res_A1EON;47;3,39;-22,68;-14,68
2res_A1EON;48;3,07;-22,18;-15,78
2res_A1EON;49;3,07;-22,18;-15,78
2res_A1EON;50;3,48;-23,17;-12,59
2res_A1EON;51;2,43;-24,63;-15,15
2res_A1EON;52;2,56;-24,81;-15,13
2res_A1EON;53;1,02;-24,26;-14,51
2res_A1EON;54;2,29;-24,94;-16,28
2res_A1EON;55;2,64;-24,91;-16,16
2res_A1EON;56;2,84;-25,26;-15,09
2res_A1EON;57;3,01;-25,82;-16,13
2res_A1EON;58;3,25;-24,5;-16,99
2res_A1EON;59;3,22;-24,24;-19,07
2res_A1EON;60;3,42;-25,05;-18,04
2res_A1EON;61;2,17;-23,31;-18,27
2res_A1EON;62;1,21;-22,87;-21,67
2res_A1EON;63;1,33;-24,75;-21,81
2res_A1EON;64;1,15;-24,84;-22,92
2res_A1EON;65;0,95;-24,15;-21,87
2res_A1EON;66;1,74;-24,82;-19,59
2res_A1EON;67;1,74;-24,82;-19,59
2res_A1EON;68;1,74;-24,82;-19,59
2res_A1EON;69;2,29;-24,31;-21,47
2res_A1EON;70;4,42;-24,47;-22,92
2res_A1EON;71;5,11;-24,86;-22,74
2res_A1EON;72;5,11;-24,86;-22,74
2res_A1EON;73;7,21;-24,96;-25,25
2res_A1EON;74;7,21;-24,96;-25,25
2res_A1EON;75;7,21;-24,96;-25,25
2res_A1EON;76;7,15;-23,47;-25,13
2res_A1EON;77;7,16;-21,64;-23,91
2res_A1EON;78;7,05;-20,77;-23,86
2res_A1EON;79;5,91;-20,34;-23,13
2res_A1EON;80;5,92;-19,72;-22,02
2res_A1EON;81;4,75;-18,95;-23,36
2res_A1EON;82;7,94;-17,39;-24,32
2res_A1EON;83;9,25;-15,56;-20,6
2res_A1EON;84;8,92;-13,71;-19,48
2res_A1EON;85;12,76;-15,33;-19,48
2res_A1EON;86;11,96;-13,87;-20,65
2res_A1EON;87;10,21;-12,11;-18,93
2res_A1EON;88;10,81;-12,06;-18,74
2res_A1EON;89;11,17;-10,91;-17,47
2res_A1EON;90;11,39;-10,12;-15,23
2res_C1EON;1;0;0;0
2res_C1EON;2;1,9;2,63;-0,22
2res_C1EON;3;1,11;2,26;0,55
2res_C1EON;4;0,97;2,59;-1,56
2res_C1EON;5;1,38;3,81;0,78
2res_C1EON;6;0,41;5,06;2,69
2res_C1EON;7;-1,53;10,77;3,66
2res_C1EON;8;-2,41;12,09;4,56
2res_C1EON;9;-1,67;12,21;4,8
2res_C1EON;10;0,94;12,82;4,62
2res_C1EON;11;-1,63;13,29;4,91
2res_C1EON;12;-3,84;14,94;5,42
2res_C1EON;13;-3,74;12,76;5,26
2res_C1EON;14;-4;12,19;5,12
2res_C1EON;15;-4,71;12,42;3,87
2res_C1EON;16;-5,91;11,78;1,34
2res_C1EON;17;-7,74;11,44;1,79
2res_C1EON;18;-7,37;11,42;0,85
2res_C1EON;19;-8,2;11,57;-1,49
2res_C1EON;20;-7,6;10,49;-0,35
2res_C1EON;21;-7,27;11,02;-2,3
2res_C1EON;22;-6,26;11,92;-0,86
2res_C1EON;23;-6,73;12,15;1,12
2res_C1EON;24;-6,8;12,17;-2,05
2res_C1EON;25;-5,64;14,94;0,66
2res_C1EON;26;-4,95;13,36;0,73
2res_C1EON;27;-4,95;13,36;0,73
2res_C1EON;28;-5,72;14,35;2,68
2res_C1EON;29;-7,17;17,01;2,48
2res_C1EON;30;-6,38;15,22;1,51
2res_C1EON;31;-6,36;15,16;1,51
2res_C1EON;32;-5,64;14,94;0,66
2res_C1EON;33;-5,76;15,51;0,68
2res_C1EON;34;-6,43;15,45;1,51
2res_C1EON;35;-5,96;13,33;0,42
2res_C1EON;36;-5,71;12,97;-0,59
2res_C1EON;37;-4,44;14,3;-0,07
2res_C1EON;38;-5,19;15,2;-0,22
2res_C1EON;39;-5,19;13,67;-0,36
2res_C1EON;40;-4,6;12,74;-0,26
2res_C1EON;41;-4,1;12,21;-1,21
2res_C1EON;42;-3,07;10,27;-1,06
2res_C1EON;43;-2,52;12,07;-0,73
2res_C1EON;44;-2,52;12,07;-0,73
2res_C1EON;45;-1,9;10,65;0,38
2res_C1EON;46;0,14;10,26;0,98
2res_C1EON;47;-3,13;14,57;1,41
2res_C1EON;48;-0,31;12,53;3,15
2res_C1EON;49;-1,88;9,56;2,39
2res_C1EON;50;-1,48;6,55;1,19
2res_C1EON;51;-2,64;5,62;0,74
2res_C1EON;52;-2;4,98;-0,17
2res_C1EON;53;-0,48;6,33;-0,62
2res_C1EON;54;-0,94;5,29;0,19
2res_C1EON;55;0,08;4,53;-0,61
2res_C1EON;56;1,6;5,41;-1,11
2res_C1EON;57;1,27;4,42;-1,3
2res_C1EON;58;1,06;4,38;-1,37
2res_C1EON;59;0,9;4,11;-1,44
2res_C1EON;60;1,57;3,62;-2,33
2res_C1EON;61;1,57;3,62;-2,33
2res_C1EON;62;1,57;3,62;-2,33
2res_C1EON;63;1,71;4,84;-6,38
2res_C1EON;64;2,24;6,92;-6,02
2res_C1EON;65;2,43;6,54;-4,95
2res_C1EON;66;2,72;6,17;-3,84
2res_C1EON;67;2,98;6,88;-4,74
2res_C1EON;68;0,92;6,05;-2,31
2res_C1EON;69;0,32;3,22;-5,91
2res_C1EON;70;-0,84;2,35;-5,3
2res_C1EON;71;-0,51;3,26;-5,11
2res_C1EON;72;-0,29;3,55;-7,12
2res_C1EON;73;0,73;5,29;-6,64
2res_C1EON;74;0,68;4,68;-5,66
2res_C1EON;75;1,6;3,88;-5,45
2res_C1EON;76;1,84;3,71;-5,39
2res_C1EON;77;3,05;4,63;-5,98
2res_C1EON;78;3,16;6,02;-5,81
2res_C1EON;79;3,11;6,23;-5,81
2res_C1EON;80;3,12;7,6;-5,68
2res_C1EON;81;2,09;7,6;-6
2res_C1EON;82;2,99;9,2;-4,53
2res_C1EON;83;3,3;10,8;-5,33
2res_C1EON;84;3,73;11,08;3,23
2res_C1EON;85;4,34;11,62;3,47
2res_C1EON;86;4,03;12,72;4,52
2res_C1EON;87;3,9;13,37;3,49
2res_C1EON;88;4,94;13,75;4,9
2res_C1EON;89;5,32;14,54;-3,31
2res_C1EON;90;4,75;14,84;5,99
3res_B1EON;1;0;0;0
3res_B1EON;2;-0,98;0,3;-0,57
3res_B1EON;3;0,99;0,76;2,9
3res_B1EON;4;-0,14;1,4;3,65
3res_B1EON;5;-2,02;0,44;3,96
3res_B1EON;6;-0,92;-2,57;3,64
3res_B1EON;7;-0,13;-3,06;3,12
3res_B1EON;8;0,84;-3,51;4,99
3res_B1EON;9;2,85;-5,12;7,52
3res_B1EON;10;2,39;-5,51;6,67
3res_B1EON;11;2,06;-6,73;5,87
3res_B1EON;12;4,4;-5,12;7,61
3res_B1EON;13;4,36;-6,79;5,4
3res_B1EON;14;4,84;-6,44;4,98
3res_B1EON;15;7,75;-6,91;5,39
3res_B1EON;16;9,42;-7,27;6,7
3res_B1EON;17;8,03;-9,49;5,6
3res_B1EON;18;6,56;-9,87;4,26
3res_B1EON;19;9,27;-10,61;6,11
3res_B1EON;20;8,69;-11,4;5,43
3res_B1EON;21;8,02;-12,19;4,8
3res_B1EON;22;8,83;-12,77;5,55
3res_B1EON;23;7,97;-14,02;3,88
3res_B1EON;24;8,63;-14,87;4,79
3res_B1EON;25;10,56;-15,51;4,7
3res_B1EON;26;12,43;-15,77;5,85
3res_B1EON;27;12,11;-17,17;5,07
3res_B1EON;28;11,7;-19,14;3,19
3res_B1EON;29;13,64;-18,04;4,06
3res_B1EON;30;13,64;-18,04;4,06
3res_B1EON;31;11,3;-19,12;3,49
3res_B1EON;32;11,13;-20,54;3,86
3res_B1EON;33;10,89;-23,51;3,27
3res_B1EON;34;11,79;-24,78;4,06
3res_B1EON;35;12,91;-25,85;4,66
3res_B1EON;36;11,1;-30,54;-2,01
3res_B1EON;37;11,08;-30,16;-2,06
3res_B1EON;38;12,71;-29,85;-0,82
3res_B1EON;39;12,56;-30,56;-1,84
3res_B1EON;40;11,9;-30,68;-2,59
3res_B1EON;41;12,56;-30,03;-0,68
3res_B1EON;42;15,38;-31,69;-2,53
3res_B1EON;43;14,72;-31,48;-4,58
3res_B1EON;44;15,36;-31,55;-3,79
3res_B1EON;45;16,19;-30,78;-5,81
3res_B1EON;46;16,35;-30,79;-5,92
3res_B1EON;47;17,31;-31,32;-6,56
3res_B1EON;48;18,47;-31,03;-6,22
3res_B1EON;49;17,79;-31,25;-9,45
3res_B1EON;50;18,28;-31,13;-11,1
3res_B1EON;51;22,34;-32;-7,73
3res_B1EON;52;21,71;-35,28;-10,48
3res_B1EON;53;18,53;-36,08;-14,24
3res_B1EON;54;20,09;-36,84;-14,03
3res_B1EON;55;21,06;-37,49;-12,13
3res_B1EON;56;22,04;-37,83;-11,56
3res_B1EON;57;22,57;-37,37;-12,04
3res_B1EON;58;21,33;-37,77;-13,55
3res_B1EON;59;22,38;-36,23;-12,09
3res_B1EON;60;23,18;-35,52;-11,55
3res_B1EON;61;24,4;-33,62;-11,53
3res_B1EON;62;24,4;-33,71;-11,51
3res_B1EON;63;25,6;-34,68;-13,51
3res_B1EON;64;26,57;-35,54;-15,36
3res_B1EON;65;28,33;-35,16;-15,49
3res_B1EON;66;29,86;-34,16;-14,3
3res_B1EON;67;30,41;-33,5;-16,08
3res_B1EON;68;28,44;-34,86;-16,88
3res_B1EON;69;27,98;-35,48;-17,69
3res_B1EON;70;29,22;-35,92;-17,29
3res_B1EON;71;29,87;-36,28;-20,24
3res_B1EON;72;30,63;-36,78;-20,73
3res_B1EON;73;31,54;-37,21;-20,09
3res_B1EON;74;33,34;-38,12;-21,3
3res_B1EON;75;34,22;-37,51;-20,8
3res_B1EON;76;34,16;-38,14;-21,91
3res_B1EON;77;33,35;-38,47;-23,76
3res_B1EON;78;33,94;-38,41;-22,96
3res_B1EON;79;34,63;-39,55;-23,28
3res_B1EON;80;34,41;-39,16;-24,44
3res_B1EON;81;37,15;-37,71;-22,98
3res_B1EON;82;36,07;-37,46;-24,72
3res_B1EON;83;36,79;-37,22;-24,04
3res_B1EON;84;37,31;-38,44;-24,24
3res_B1EON;85;36,82;-38,51;-25,11
3res_B1EON;86;38,84;-38,31;-25,41
3res_B1EON;87;38,91;-38,31;-25,46
3res_B1EON;88;38,91;-38,22;-25,48
3res_B1EON;89;39,65;-39,44;-25,83
3res_B1EON;90;42;-39,88;-26,27
4res_B1EON;1;0;0;0
4res_B1EON;2;0,47;-0,26;-2,02
4res_B1EON;3;3,9;2,25;-6,9
4res_B1EON;4;8,85;5,53;-6,46
4res_B1EON;5;6,65;4,33;-7,64
4res_B1EON;6;8,84;5,62;-8,71
4res_B1EON;7;8,85;7,16;-8,64
4res_B1EON;8;9,95;8,18;-9,15
4res_B1EON;9;8,99;6,8;-7,46
4res_B1EON;10;8,72;5,67;-6,52
4res_B1EON;11;8,44;3,64;-5,64
4res_B1EON;12;8,04;4,19;-4,69
4res_B1EON;13;6,55;3,46;-4,36
4res_B1EON;14;4,67;1,59;-2,03
4res_B1EON;15;5,35;3,17;-2,74
4res_B1EON;16;5,49;1,5;-1,62
4res_B1EON;17;5,47;-1,09;-0,62
4res_B1EON;18;5,45;-2,91;-0,71
4res_B1EON;19;5,82;-5,66;-1,77
4res_B1EON;20;6,74;-7,86;-1,4
4res_B1EON;21;6,14;-8,45;-1,73
4res_B1EON;22;5,2;-9,6;-0,02
4res_B1EON;23;4,62;-11,85;0,7
4res_B1EON;24;4,55;-12,77;0,63
4res_B1EON;25;3,31;-14,28;3,3
4res_B1EON;26;3,51;-15,35;3,35
4res_B1EON;27;3,03;-16,27;3,07
4res_B1EON;28;3,66;-17,2;3,34
4res_B1EON;29;3,84;-16,59;3,46
4res_B1EON;30;3,19;-17,73;4,21
4res_B1EON;31;2,14;-18,87;4,74
4res_B1EON;32;3,59;-19,89;4,31
4res_B1EON;33;4,03;-21,43;4,47
4res_B1EON;34;4,31;-21,43;4,61
4res_B1EON;35;5,4;-21,43;5,17
4res_B1EON;36;5,74;-23,17;3,02
4res_B1EON;37;6,45;-23,68;1,11
4res_B1EON;38;6,8;-23,92;1,28
4res_B1EON;39;7,67;-26,19;1,62
4res_B1EON;40;8,73;-28,88;2,04
4res_B1EON;41;9,03;-29,53;1,04
4res_B1EON;42;8,82;-29,08;0,95
4res_B1EON;43;9,44;-30,19;1,22
4res_B1EON;44;10,33;-30,48;1,66
4res_B1EON;45;10,25;-31,5;1,57
4res_B1EON;46;11,51;-32,92;-0,09
4res_B1EON;47;12,07;-33,94;0,15
4res_B1EON;48;11,24;-34,82;-2,56
4res_B1EON;49;12,2;-34,49;-2,06
4res_B1EON;50;14,43;-35,47;-2,09
4res_B1EON;51;15,36;-36,6;-2,79
4res_B1EON;52;16,45;-36,57;-3,35
4res_B1EON;53;16,11;-36,37;-3,52
4res_B1EON;54;16,21;-38,78;-1,32
4res_B1EON;55;16,88;-40,45;-1,06
4res_B1EON;56;16,69;-40,92;-1,17
4res_B1EON;57;16,94;-41,03;-2,18
4res_B1EON;58;17,21;-41,37;-2,05
4res_B1EON;59;18,76;-43,3;-2,47
4res_B1EON;60;18,81;-42,92;-3,56
4res_B1EON;61;19,16;-46,03;-1,27
4res_B1EON;62;19,11;-44,83;-2,36
4res_B1EON;63;19,69;-45,5;-3,22
4res_B1EON;64;20,42;-46,08;-2,87
4res_B1EON;65;19,82;-46,93;-3,22
4res_B1EON;66;19,22;-44,29;-3,41
4res_B1EON;67;21,27;-48,47;-2,55
4res_B1EON;68;21,38;-50;-3,2
4res_B1EON;69;23,28;-49,98;-3,7
4res_B1EON;70;23,91;-50,98;-6,23
4res_B1EON;71;24,72;-49,82;-6,51
4res_B1EON;72;25,11;-49,23;-5,84
4res_B1EON;73;26,19;-49,57;-6,23
4res_B1EON;74;26,42;-49,89;-6,59
4res_B1EON;75;26,55;-49,43;-6,97
4res_B1EON;76;27,61;-50,81;-7,02
4res_B1EON;77;28,55;-52,1;-8,5
4res_B1EON;78;29,02;-52,35;-9,32
4res_B1EON;79;29,76;-53,75;-10,38
4res_B1EON;80;30,12;-54,38;-9,29
4res_B1EON;81;31,15;-55,08;-11,08
4res_B1EON;82;32,07;-56,47;-12,48
4res_B1EON;83;32,97;-56,64;-11,49
4res_B1EON;84;33,93;-56,53;-12,4
4res_B1EON;85;33,38;-55,86;-11,98
4res_B1EON;86;33,57;-54,96;-12,6
4res_B1EON;87;32,3;-56,48;-14,52
4res_B1EON;88;34,4;-55,75;-13,98
4res_B1EON;89;34,31;-55,05;-14,01
4res_B1EON;90;35,31;-56,03;-15,65
4res_B2EON;1;0;0;0
4res_B2EON;2;1,7;1,95;-3,82
4res_B2EON;3;4,47;3,84;-6,48
4res_B2EON;4;5,26;4,17;-4,93
4res_B2EON;5;7,83;5,41;-3,83
4res_B2EON;6;8,94;3,46;-5,44
4res_B2EON;7;7,93;5,73;-5,71
4res_B2EON;8;8,27;6,62;-5,01
4res_B2EON;9;7,11;6,34;-4,31
4res_B2EON;10;7,94;3,28;-3,46
4res_B2EON;11;7,54;2,01;-3,93
4res_B2EON;12;5,24;1,96;-4,28
4res_B2EON;13;5,69;1,5;-3,41
4res_B2EON;14;5,87;-1,16;-3,04
4res_B2EON;15;7,46;-0,65;-3,04
4res_B2EON;16;7,35;-1,96;-2,48
4res_B2EON;17;6,76;-3,87;-2,41
4res_B2EON;18;8,36;-4,03;-2,25
4res_B2EON;19;8,92;-4,5;-1,62
4res_B2EON;20;9;-5,9;-2,98
4res_B2EON;21;8,8;-6,92;-3,91
4res_B2EON;22;9,18;-7,8;-2,79
4res_B2EON;23;9;-9,28;-2,05
4res_B2EON;24;6,78;-7,92;-1,33
4res_B2EON;25;6,47;-7,39;0,71
4res_B2EON;26;6,94;-8,47;0,12
4res_B2EON;27;5,35;-9,78;-1,24
4res_B2EON;28;5,75;-10,29;-0,28
4res_B2EON;29;5,79;-10,32;-0,36
4res_B2EON;30;4,52;-13,42;-1,83
4res_B2EON;31;4,52;-14,22;-0,02
4res_B2EON;32;4,29;-15,29;-0,86
4res_B2EON;33;4,69;-16,88;0,39
4res_B2EON;34;3,69;-17,23;-2,36
4res_B2EON;35;4,46;-18,67;-1,86
4res_B2EON;36;4,45;-20,42;-2,95
4res_B2EON;37;4,44;-20,12;-4,61
4res_B2EON;38;4,96;-19,95;-4,06
4res_B2EON;39;4,38;-20,21;-4,47
4res_B2EON;40;4,35;-20,3;-2,79
4res_B2EON;41;5,64;-20,82;-3,64
4res_B2EON;42;6,14;-22,25;-5,22
4res_B2EON;43;6,15;-21,49;-3,86
4res_B2EON;44;6,4;-22,92;-3,84
4res_B2EON;45;6,56;-23,66;-4,68
4res_B2EON;46;9,39;-23,27;-4,01
4res_B2EON;47;9,6;-23,99;-4,74
4res_B2EON;48;10,71;-24,59;-4,97
4res_B2EON;49;11,1;-25,31;-6,79
4res_B2EON;50;13,32;-25,78;-8,18
4res_B2EON;51;14,18;-25,65;-7,49
4res_B2EON;52;14,21;-25,66;-7,75
4res_B2EON;53;14,48;-25,63;-8,35
4res_B2EON;54;15,18;-26,28;-8,29
4res_B2EON;55;16,13;-26,86;-7,26
4res_B2EON;56;16,5;-28,32;-8,78
4res_B2EON;57;18,94;-28,02;-9,95
4res_B2EON;58;18,97;-27,26;-8,92
4res_B2EON;59;18,96;-27,27;-9,05
4res_B2EON;60;20,11;-28,59;-9,36
4res_B2EON;61;20,56;-27,6;-8,14
4res_B2EON;62;21,04;-27,64;-9,05
4res_B2EON;63;21,84;-27,17;-9,13
4res_B2EON;64;22,2;-26,83;-9,9
4res_B2EON;65;21,81;-26,91;-9,14
4res_B2EON;66;22,62;-25,64;-9,45
4res_B2EON;67;23,41;-26,44;-9,15
4res_B2EON;68;23,45;-26,47;-9,22
4res_B2EON;69;23,87;-26,02;-8,57
4res_B2EON;70;23,7;-26,73;-9,64
4res_B2EON;71;25,34;-26,61;-9,65
4res_B2EON;72;25,3;-26,58;-9,58
4res_B2EON;73;25,21;-25,96;-9,58
4res_B2EON;74;24,91;-26,39;-10,48
4res_B2EON;75;26,82;-26,42;-10,91
4res_B2EON;76;27,21;-26,77;-10,72
4res_B2EON;77;27,54;-26,93;-10,61
4res_B2EON;78;30,34;-29,34;-10,57
4res_B2EON;79;29,86;-29,79;-11,12
4res_B2EON;80;31,33;-29,79;-10,76
4res_B2EON;81;34,43;-30,24;-10,23
4res_B2EON;82;36,97;-29,66;-8,92
4res_B2EON;83;37,36;-30;-9,58
4res_B2EON;84;36,78;-31,65;-9,6
4res_B2EON;85;37,28;-31,12;-9,11
4res_B2EON;86;38,73;-31,24;-7,09
4res_B2EON;87;39,24;-34,13;-7,96
4res_B2EON;88;40,65;-33,2;-7,61
4res_B2EON;89;41,75;-33,83;-9,34
4res_B2EON;90;43,03;-34,39;-9,28
4res_B3EON;1;0;0;0
4res_B3EON;2;0,51;0,26;-1,97
4res_B3EON;3;3,52;0,42;-6,05
4res_B3EON;4;5,58;0,07;-8,39
4res_B3EON;5;8,09;-0,17;-8,23
4res_B3EON;6;8,88;2,23;-7,72
4res_B3EON;7;9,42;3,15;-6,28
4res_B3EON;8;9,79;3,24;-7,21
4res_B3EON;9;10,69;3,41;-6,74
4res_B3EON;10;12,65;3,35;-6,86
4res_B3EON;11;13,03;3,33;-7,8
4res_B3EON;12;14,12;3,36;-9,49
4res_B3EON;13;11,85;4,89;-8,33
4res_B3EON;14;11,74;4,91;-8,38
4res_B3EON;15;12,26;6,19;-8,06
4res_B3EON;16;12,54;1,45;-5,88
4res_B3EON;17;11,88;-0,69;-2,95
4res_B3EON;18;12,13;-2,86;-4,04
4res_B3EON;19;13,01;-4,41;-2,54
4res_B3EON;20;12,94;-2,67;-2,49
4res_B3EON;21;12,78;-5,56;0,67
4res_B3EON;22;12,01;-7,73;1,3
4res_B3EON;23;10,07;-11,38;2,39
4res_B3EON;24;7,9;-13,81;4,55
4res_B3EON;25;7,94;-15,12;7,88
4res_B3EON;26;7,44;-17,37;6,4
4res_B3EON;27;6,21;-21,74;4,45
4res_B3EON;28;6,19;-21,8;5,56
4res_B3EON;29;6,62;-21,95;8,02
4res_B3EON;30;6,84;-23,2;8,08
4res_B3EON;31;7,39;-22,1;8,41
4res_B3EON;32;9,01;-25,19;5,72
4res_B3EON;33;7,51;-27,07;6
4res_B3EON;34;7,92;-27,93;5,04
4res_B3EON;35;8,36;-27,54;8,66
4res_B3EON;36;8,98;-29,14;6,66
4res_B3EON;37;9,86;-29,84;7,07
4res_B3EON;38;10,91;-29,98;7,6
4res_B3EON;39;10,34;-31,58;6,12
4res_B3EON;40;10,48;-31,96;6,17
4res_B3EON;41;11,34;-33,02;7,69
4res_B3EON;42;11,19;-33,12;6,48
4res_B3EON;43;11,16;-33,31;6,46
4res_B3EON;44;12,28;-34,95;6,96
4res_B3EON;45;13,16;-35,44;7,39
4res_B3EON;46;13,54;-37,38;6,37
4res_B3EON;47;14,11;-38,67;5,48
4res_B3EON;48;15,22;-40,89;7,07
4res_B3EON;49;15,21;-40,98;7,06
4res_B3EON;50;15,04;-41,5;4,7
4res_B3EON;51;16,77;-44,14;4,34
4res_B3EON;52;17,04;-43,88;7,87
4res_B3EON;53;17,17;-45,86;5,6
4res_B3EON;54;15,24;-47,7;7,9
4res_B3EON;55;15,53;-48,71;5,75
4res_B3EON;56;15,77;-49,18;6,98
4res_B3EON;57;16,54;-50,35;6,19
4res_B3EON;58;17,88;-50,88;5,73
4res_B3EON;59;18,56;-51,39;6,05
4res_B3EON;60;19,47;-53,48;7,55
4res_B3EON;61;20,44;-55,58;6,83
4res_B3EON;62;20,3;-55,66;5,63
4res_B3EON;63;20,77;-55,1;4,77
4res_B3EON;64;21,35;-55,86;3,91
4res_B3EON;65;21,47;-56,07;5,08
4res_B3EON;66;21,24;-56,11;3,84
4res_B3EON;67;21,14;-56,83;4,88
4res_B3EON;68;21,79;-56,96;2,96
4res_B3EON;69;21,39;-57,56;3,86
4res_B3EON;70;22,1;-56,84;2
4res_B3EON;71;22,29;-56,65;2,11
4res_B3EON;72;22,29;-56,65;2,11
4res_B3EON;73;22,4;-56,39;2,18
4res_B3EON;74;22,4;-56,39;2,18
4res_B3EON;75;23,03;-57,43;3,58
4res_B3EON;76;24,23;-58,32;3,03
4res_B3EON;77;24,61;-59,71;3,16
4res_B3EON;78;25,44;-59,32;1,35
4res_B3EON;79;24,87;-59,12;3,31
4res_B3EON;80;25,11;-60,19;2,27
4res_B3EON;81;26,17;-60,41;1,67
4res_B3EON;82;27,64;-61,94;1,23
4res_B3EON;83;28,29;-61,87;0,44
4res_B3EON;84;28,45;-62,54;1,62
4res_B3EON;85;28,65;-61,58;1,77
4res_B3EON;86;28,6;-62,2;1,71
4res_B3EON;87;31,93;-63,78;-0,03
4res_B3EON;88;33,45;-65,54;1,8
4res_B3EON;89;33,53;-65,59;1,83
4res_B3EON;90;35,62;-65,61;1,89
